semester;date;price;bedrooms;bathrooms;sqft_living;sqft_lot;floors;waterfront;view;condition;grade;sqft_above;sqft_basement;yr_built;yr_renovated;zipcode;lat;long;sqft_living15;sqft_lot15
1;20140507T000000;530000;3;1;1340;4284;1;0;0;3;7;1080;260;1910;0;98105;476.633;-122.324;1960;4080
1;20140507T000000;560000;3;2;1860;13374;1;0;0;3;8;1860;0;1985;0;98027;475.397;-122.054;1960;9797
1;20140507T000000;775000;3;2;2540;7200;1.5;0;3;4;8;1600;940;1905;0;98144;475.972;-122.292;2040;5900
1;20140507T000000;160000;2;1;1040;13100;1;0;0;5;6;1040;0;1912;0;98032;473.877;-122.234;910;5080
1;20140507T000000;209950;3;1.5;1380;11130;1;0;0;3;7;1380;0;1960;0;98003;473.146;-122.323;1380;9200
1;20140507T000000;226500;3;1.75;1640;10762;1;0;0;3;7;1130;510;1988;0;98042;473.586;-122.074;1680;10259
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
1;20140507T000000;690000;3;2;1760;6428;1;0;0;4;7;980;780;1942;0;98199;476.388;-122.397;1760;6004
1;20140507T000000;405000;3;2.25;1660;8307;1;0;0;4;8;1660;0;1961;0;98133;477.575;-122.352;2510;7800
1;20140507T000000;375000;3;2.5;1830;13042;2;0;0;3;8;1830;0;1990;0;98038;473.738;-122.042;1940;6996
;;;;;;;;;;;;;;;;;;;;
1;20140507T000000;335000;3;2;1570;7200;1;0;0;4;7;1570;0;1952;0;98155;477.501;-122.314;1410;7434
;;;;;;;;;;;;;;;;;;;;
1;20140507T000000;245000;3;1.5;1260;1270;2;0;0;3;7;1040;220;2005;0;98133;477.111;-122.331;1260;1472
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
1;20140507T000000;535000;3;2.5;2280;2289;2;0;0;3;8;1880;400;2006;0;98027;475.375;-122.073;2280;2425
1;20140507T000000;425000;2;2.5;1150;1027;3;0;0;3;8;1150;0;2008;0;98103;476.534;-122.356;1360;1210
1;20140507T000000;305450;3;2.5;1600;3573;2;0;0;3;7;1600;0;2013;0;98056;47.507;-122.181;1500;11089
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
1;20140507T000000;417250;3;2.25;1606;1452;3;0;0;3;8;1606;0;2009;0;98125;477.175;-122.284;1516;1939
1;20140507T000000;339950;2;1;820;681;3;0;0;3;8;820;0;2006;0;98103;476.619;-122.352;820;1156
1;20140507T000000;610950;3;3;1680;1570;3;0;0;3;8;1680;0;2014;0;98103;476.572;-122.346;1640;4800
1;20140508T000000;615000;2;1;1540;6872;1;0;0;4;7;820;720;1946;0;98119;476.454;-122.373;1420;5538
1;20140508T000000;403000;3;2.75;2090;8354;2;0;0;3;8;2090;0;2012;0;98019;477.336;-121.965;2280;6348
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
1;20140508T000000;533000;3;1;1670;4080;1;0;0;3;7;1170;500;1967;0;98115;476.899;-122.321;1560;4080
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
1;20140508T000000;712000;3;1;1250;4620;1.5;0;0;4;7;1150;100;1900;0;98103;47.651;-122.341;1900;4400
1;20140508T000000;307000;3;1.75;1890;13860;1;0;0;5;7;1890;0;1966;0;98042;474.156;-122.149;1500;14536
1;20140508T000000;82500;2;1;520;22334;1;0;0;2;5;520;0;1951;0;98168;474.799;-122.296;1572;10570
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
1;20140508T000000;134000;2;1.5;980;5000;2;0;0;3;7;980;0;1922;2003;98014;477.076;-121.359;1040;5000
1;20140508T000000;402000;3;2.5;1960;8000;1;0;0;4;7;1290;670;1977;0;98034;477.249;-122.178;1960;8000
1;20140508T000000;205000;2;1;720;5040;1;0;0;3;6;720;0;1955;0;98106;475.267;-122.36;1357;5120
1;20140508T000000;553650;2;2.5;1360;1349;2;0;0;3;8;1050;310;1997;0;98112;476.254;-122.292;1430;4400
1;20140508T000000;559950;2;2;1870;4950;1;0;0;3;8;1870;0;2006;0;98053;477.195;-122.022;1670;4800
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
1;20140508T000000;295000;2;1.75;2200;89298;1;0;0;3;7;1100;1100;1973;0;98027;474.633;-121.976;2590;89298
1;20140508T000000;719000;3;2.5;1690;4500;1.5;0;1;4;8;1690;0;1928;0;98116;475.841;-122.383;2140;7200
1;20140508T000000;266000;3;2.5;1940;8547;1;0;0;3;7;1460;480;1989;0;98030;473.491;-122.177;1750;7803
;;;;;;;;;;;;;;;;;;;;
1;20140508T000000;545000;3;2.25;1780;191228;2;0;2;3;8;1780;0;1988;0;98045;474.575;-121.748;2440;87120
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
1;20140508T000000;589900;2;3;3160;66646;2;0;0;3;7;3160;0;1993;0;98077;477.479;-122.034;3140;38790
1;20140508T000000;246000;3;1.75;1390;7399;1;0;0;4;7;1390;0;1975;0;98031;474.183;-122.182;1460;7800
1;20140508T000000;515000;2;1;1060;4960;1;0;0;3;7;1060;0;1926;0;98103;476.896;-122.331;1420;4960
1;20140508T000000;207000;3;1;1490;8995;1;0;0;4;7;1490;0;1954;0;98168;474.901;-122.303;1490;9000
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
1;20140508T000000;335000;3;1.5;2240;87625;1.5;0;0;2;7;1480;760;1980;0;98092;473.043;-122.094;1920;110206
1;20140508T000000;295000;3;2.5;1920;7229;2;0;0;3;8;1920;0;1993;0;98003;472.659;-122.31;2310;8009
1;20140508T000000;385000;3;1.75;1890;9920;1;0;0;3;7;1230;660;1944;0;98125;477.327;-122.306;1380;9086
;;;;;;;;;;;;;;;;;;;;
1;20140508T000000;235000;2;1;1270;3008;1;0;0;4;6;650;620;1923;0;98118;475.351;-122.279;1270;1514
1;20140508T000000;358000;2;1.5;960;1808;2;0;0;3;7;960;0;1993;0;98122;476.183;-122.298;1290;1668
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
1;20140508T000000;405000;2;1;1020;8155;1;0;0;4;7;1020;0;1948;0;98177;477.257;-122.361;1430;8157
;;;;;;;;;;;;;;;;;;;;
1;20140508T000000;530000;3;1.75;1980;6760;1;0;0;4;8;1980;0;1973;0;98008;476.398;-122.113;2120;7280
;;;;;;;;;;;;;;;;;;;;
1;20140508T000000;636000;2;1.75;1230;3600;1.5;0;0;5;7;1230;0;1925;0;98119;476.423;-122.361;1210;4500
;;;;;;;;;;;;;;;;;;;;
1;20140508T000000;1.5e+006;3;1.75;2430;12757;1;0;2;4;8;1340;1090;1952;0;98004;476.201;-122.209;2930;12450
1;20140508T000000;868500;3;2.5;2920;3942;3;0;0;3;10;2920;0;2008;0;98056;47.531;-122.204;2920;3942
;;;;;;;;;;;;;;;;;;;;
1;20140508T000000;450000;3;2;1510;43560;1;0;0;3;7;1510;0;1954;0;98077;477.218;-122.079;2060;67756
1;20140508T000000;230000;3;1.75;950;6000;1;0;0;3;6;790;160;1939;0;98108;475.271;-122.316;1360;6000
1;20140508T000000;229000;3;2.5;1190;3000;2;0;0;3;7;1190;0;2002;0;98178;474.933;-122.275;1190;3000
;;;;;;;;;;;;;;;;;;;;
1;20140508T000000;437000;3;1.75;1310;9282;1;0;0;4;7;1310;0;1976;0;98052;476.844;-122.111;1310;8748
;;;;;;;;;;;;;;;;;;;;
1;20140508T000000;595000;3;2.5;1750;3354;2;0;0;4;7;1750;0;1991;0;98033;476.953;-122.199;1750;4286
1;20140508T000000;660000;3;1.75;1320;5750;1.5;0;0;5;7;1320;0;1918;0;98116;475.848;-122.391;1440;5750
;;;;;;;;;;;;;;;;;;;;
1;20140508T000000;524000;3;2.25;2430;73151;1;0;0;3;8;2430;0;1974;0;98059;474.749;-122.092;2800;39250
1;20140508T000000;297950;3;2;1240;10800;1;0;0;3;7;1240;0;1967;2010;98058;47.449;-122.155;1480;8840
1;20140508T000000;245000;3;1.5;1260;7964;1;0;0;4;7;1260;0;1955;0;98148;474.307;-122.334;1510;8776
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
1;20140508T000000;413450;3;2.5;1540;1614;3;0;0;3;8;1470;70;2008;0;98103;476.961;-122.341;1540;1418
1;20140508T000000;330000;2;2;1550;435600;1.5;0;0;2;7;1550;0;1972;0;98065;475.145;-121.853;1600;217800
1;20140508T000000;424500;3;1.75;1460;7700;1;0;0;3;7;1460;0;1979;0;98052;476.981;-122.127;1720;7280
1;20140508T000000;230000;3;1;1390;16000;1;0;0;4;6;1390;0;1960;0;98001;472.898;-122.251;1420;10000
1;20140508T000000;930000;3;3.25;2640;4080;2;0;0;3;9;1840;800;1912;2000;98105;476.636;-122.326;1990;4080
;;;;;;;;;;;;;;;;;;;;
1;20140508T000000;349000;3;1.75;1590;9620;1;0;0;3;7;1590;0;1988;0;98059;474.815;-122.152;2980;9398
;;;;;;;;;;;;;;;;;;;;
1;20140508T000000;988500;3;2.75;2015;16807;2;1;4;3;9;2015;0;2007;0;98166;47.45;-122.377;1780;12310
1;20140508T000000;785000;3;2.75;3010;1842;2;0;0;3;9;3010;0;2011;0;98075;475.836;-121.994;2950;4200
1;20140508T000000;500000;3;1.75;1410;1197;3;0;0;3;8;1410;0;2012;0;98103;476.558;-122.348;1350;2512
1;20140508T000000;499000;2;1.5;1110;957;2;0;0;3;8;930;180;2005;0;98119;476.319;-122.362;1680;1104
;;;;;;;;;;;;;;;;;;;;
1;20140508T000000;321950;2;1.25;860;1277;2;0;0;3;7;860;0;2007;0;98144;475.842;-122.314;1280;1265
1;20140508T000000;494000;3;2.5;2310;4729;2;0;0;3;8;2310;0;2011;0;98028;477.734;-122.237;2440;4711
1;20140508T000000;441750;2;1.5;1020;1060;3;0;0;3;8;1020;0;2008;0;98103;476.801;-122.348;1340;1415
1;20140508T000000;438000;2;1;980;1179;2;0;0;3;8;980;0;2010;0;98119;476.381;-122.375;1190;1600
;;;;;;;;;;;;;;;;;;;;
1;20140509T000000;428750;3;1;1620;30736;1.5;0;0;4;7;1620;0;1911;1977;98006;475.719;-122.119;2440;28826
1;20140509T000000;352000;3;2.25;1640;11050;1;0;0;4;8;1640;0;1972;0;98059;474.723;-122.121;1870;11050
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
1;20140509T000000;254000;3;2.5;1850;4597;2;0;0;3;8;1850;0;2003;0;98042;473.755;-122.136;2210;5000
1;20140509T000000;255000;2;1;960;28717;1;0;0;4;6;960;0;1984;0;98070;473.356;-122.502;1860;28717
1;20140509T000000;610000;3;3;2480;45302;1;0;0;4;8;1620;860;1976;0;98077;477.591;-122.073;1260;14100
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
1;20140509T000000;280950;3;1.75;1390;8700;1;0;3;4;7;840;550;1912;0;98055;474.725;-122.202;1390;10875
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
1;20140509T000000;255000;2;1;810;7980;1;0;0;1;6;810;0;1928;0;98146;47.489;-122.337;1440;7980
;;;;;;;;;;;;;;;;;;;;
1;20140509T000000;2.4e+006;3;2.25;3000;11665;1.5;1;4;3;11;3000;0;2001;0;98075;475.884;-122.086;3000;15959
1;20140509T000000;195000;2;1;720;18000;1;0;0;3;6;720;0;1950;0;98178;475.054;-122.261;1250;7925
1;20140509T000000;275000;3;1.5;1390;48257;1;0;0;3;6;1390;0;1922;2013;98024;475.603;-121.894;1440;45302
1;20140509T000000;387000;3;2.25;1445;1606;2;0;0;3;7;1300;145;2003;0;98027;475.348;-122.072;1410;1286
1;20140509T000000;490000;2;1;1840;3300;1.5;0;0;4;6;1130;710;1910;0;98107;476.757;-122.362;1320;4000
1;20140509T000000;505000;3;2.5;2100;5824;2;0;2;3;8;2100;0;1999;0;98065;475.334;-121.867;1890;4140
1;20140509T000000;303500;3;1.5;1060;10464;1;0;0;4;7;1060;0;1973;0;98034;477.313;-122.229;1420;10464
1;20140509T000000;270000;3;1.5;1500;6337;1;0;0;5;7;1500;0;1953;0;98125;477.276;-122.312;1420;6337
;;;;;;;;;;;;;;;;;;;;
1;20140509T000000;382000;3;3.25;1410;1253;3;0;0;3;8;1410;0;2005;0;98103;476.981;-122.34;1410;1253
1;20140509T000000;525000;3;2.5;2030;6970;2;0;0;4;8;2030;0;1991;0;98029;475.718;-121.999;2000;6140
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
1;20140509T000000;260000;3;2;1920;8075;1;0;0;4;7;1510;410;1969;0;98023;473.092;-122.375;1920;7826
1;20140509T000000;201500;3;1;1160;8320;1;0;0;4;7;1160;0;1959;0;98032;473.831;-122.288;1480;7800
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
1;20140509T000000;463000;2;1;1150;4400;1;0;0;4;7;1150;0;1905;0;98112;476.226;-122.292;1240;4400
;;;;;;;;;;;;;;;;;;;;
1;20140509T000000;260000;3;2.5;1420;14850;1;0;0;4;7;1020;400;1963;0;98032;473.661;-122.29;2060;8800
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
1;20140509T000000;705000;2;2.5;2200;188200;1;0;3;3;8;2200;0;2007;0;98022;472.458;-122.002;2700;84942
1;20140509T000000;566000;3;2.25;1660;10140;1;0;0;4;8;1370;290;1980;0;98052;476.889;-122.128;2100;10125
1;20140509T000000;511555;3;2;1400;7293;1;0;0;4;7;1400;0;1963;0;98008;47.586;-122.12;1600;7960
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
1;20140509T000000;325000;3;2.25;1352;1694;3;0;0;3;8;1352;0;2007;0;98125;477.265;-122.315;1439;1387
1;20140509T000000;759000;3;2.25;2950;78843;1.5;0;0;3;9;2950;0;2006;0;98075;475.917;-122.068;3880;78843
1;20140509T000000;491300;3;1.75;1750;11340;1;0;1;4;7;1300;450;1987;0;98074;476.099;-122.058;2310;11340
;;;;;;;;;;;;;;;;;;;;
1;20140509T000000;360000;2;1;1420;81892;1;0;0;3;7;1180;240;1956;0;98055;474.342;-122.195;1490;1863
;;;;;;;;;;;;;;;;;;;;
1;20140509T000000;481450;3;2;1410;4800;1;0;0;3;7;1410;0;1940;0;98117;476.852;-122.378;1190;3840
1;20140509T000000;234950;3;1;1360;9948;1;0;0;3;6;1360;0;1977;0;98010;473.422;-122.053;1670;8475
1;20140509T000000;251000;3;1.75;1220;7250;1;0;0;3;7;1220;0;1962;0;98045;474.887;-121.784;1700;15251
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
1;20140509T000000;851000;3;2.5;3560;107290;2;0;0;3;10;3560;0;1987;0;98053;476.652;-122.049;3660;89298
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
1;20140509T000000;252500;3;1;1030;6127;1;0;0;3;7;880;150;1947;0;98125;477.192;-122.32;1610;6127
;;;;;;;;;;;;;;;;;;;;
1;20140509T000000;336900;3;1.75;1780;120661;1;0;0;4;6;1780;0;1979;0;98019;477.731;-121.897;1440;25000
1;20140509T000000;225000;3;2.5;2000;9202;2;0;0;4;7;2000;0;1992;0;98038;473.516;-122.057;1750;7827
1;20140509T000000;270000;3;2;1690;9583;1;0;0;4;7;1690;0;1969;0;98059;474.825;-122.164;1690;9583
;;;;;;;;;;;;;;;;;;;;
1;20140509T000000;536000;3;1.75;1300;5413;1.5;0;0;3;7;1300;0;1925;1992;98115;476.988;-122.32;1590;6380
;;;;;;;;;;;;;;;;;;;;
1;20140509T000000;445000;2;2;1150;6634;1;0;0;3;7;860;290;1940;0;98115;477.001;-122.309;1680;6892
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
1;20140509T000000;212000;2;1.5;1020;1525;2;0;0;3;7;1020;0;2004;0;98133;47.704;-122.347;1020;3844
1;20140509T000000;376000;3;2;1340;1384;3;0;0;3;8;1340;0;2008;0;98103;476.973;-122.35;1110;1384
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
1;20140509T000000;324000;3;2.25;998;904;2;0;0;3;7;798;200;2007;0;98117;476.983;-122.367;998;1110
;;;;;;;;;;;;;;;;;;;;
1;20140510T000000;320000;3;2.5;2130;6969;2;0;0;3;7;2130;0;2003;0;98038;473.655;-122.027;1670;9545
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
1;20140510T000000;394950;3;2.5;1350;1250;3;0;0;3;8;1270;80;2006;0;98136;475.491;-122.387;1350;886
;;;;;;;;;;;;;;;;;;;;
1;20140511T000000;368000;3;2.5;1370;1350;2;0;0;3;7;1010;360;2007;0;98136;475.534;-122.382;1450;6000
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
1;20140512T000000;453246;3;2.5;2010;2287;2;0;0;3;8;1390;620;2014;0;98029;475.517;-121.998;1690;1662
;;;;;;;;;;;;;;;;;;;;
1;20140512T000000;490000;2;2.5;1230;1391;2;0;0;3;8;870;360;2004;0;98112;476.192;-122.301;1240;1350
1;20140512T000000;341000;3;1.5;1720;7119;1.5;0;0;4;7;1720;0;1952;0;98155;477.535;-122.314;1590;7616
1;20140512T000000;235000;1;1;810;2451;1;0;0;5;7;810;0;1941;0;98126;475.188;-122.376;980;1198
1;20140512T000000;1.2e+006;3;1.75;1560;8078;1.5;1;4;4;6;1560;0;1928;0;98040;475.779;-122.246;2890;16710
1;20140512T000000;560000;3;2;2560;216777;1;0;0;3;8;2560;0;1986;0;98092;47.295;-122.086;2360;108463
1;20140512T000000;450000;3;1.5;1770;17208;1;0;0;3;8;1160;610;1959;0;98006;475.659;-122.117;2450;17118
;;;;;;;;;;;;;;;;;;;;
1;20140512T000000;255000;2;1;1220;2500;1;0;0;3;6;770;450;1910;0;98126;475.727;-122.372;1540;3000
;;;;;;;;;;;;;;;;;;;;
1;20140512T000000;876650;3;3.25;2170;12508;1.5;0;0;5;9;1650;520;1928;1970;98040;475.665;-122.229;2720;21070
;;;;;;;;;;;;;;;;;;;;
1;20140512T000000;350000;2;1;910;4500;1.5;0;0;4;7;910;0;1906;0;98118;475.633;-122.289;1270;3500
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
1;20140512T000000;410000;3;2.25;2200;16921;2;0;0;3;8;2200;0;1987;0;98038;473.727;-122.051;2060;16921
;;;;;;;;;;;;;;;;;;;;
1;20140512T000000;1,02E+09;3;2.5;2920;34527;1;0;4;4;9;1800;1120;1954;1983;98116;475.799;-122.4;2480;7933
1;20140512T000000;225000;3;1;990;8012;1;0;0;4;7;990;0;1966;0;98058;474.557;-122.181;1260;9060
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
1;20140512T000000;185000;3;1.5;1370;8470;1;0;0;4;7;1370;0;1961;0;98092;472.874;-122.192;1710;8800
1;20140512T000000;335000;3;2.5;1940;4927;2;0;0;3;8;1940;0;2004;0;98058;474.479;-122.12;2070;4892
1;20140512T000000;210000;3;2.5;1040;2643;2;0;0;3;7;720;320;2004;0;98118;475.165;-122.268;1540;5110
;;;;;;;;;;;;;;;;;;;;
1;20140512T000000;770000;3;1.75;1720;5000;1;0;0;3;9;1720;0;1954;2014;98122;476.157;-122.29;2120;4188
1;20140512T000000;499950;3;1;980;6380;1;0;0;3;7;760;220;1941;0;98115;47.692;-122.308;1390;6380
1;20140512T000000;620000;3;1.5;1620;6630;1;0;0;3;8;1280;340;1954;0;98117;476.948;-122.394;1880;5100
1;20140512T000000;270000;3;1;1830;8209;1;0;0;3;7;1830;0;1942;0;98028;477.439;-122.228;2150;12000
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
1;20140512T000000;465000;3;1.5;2020;11358;1;0;0;4;6;1190;830;1956;0;98033;476.641;-122.185;2370;9520
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
1;20140512T000000;500000;2;2.25;1290;1334;3;0;0;3;8;1290;0;2007;0;98107;476.719;-122.382;1350;1334
1;20140512T000000;201000;3;1;1460;9750;1;0;0;4;7;1460;0;1969;0;98042;473.242;-122.144;1270;9750
1;20140512T000000;265000;2;1;1290;2828;2;0;0;3;7;1290;0;2008;0;98053;476.968;-122.025;1290;2628
;;;;;;;;;;;;;;;;;;;;
1;20140512T000000;339000;3;1;1080;8100;1;0;0;4;7;1080;0;1955;0;98155;47.777;-122.307;1080;8100
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
1;20140512T000000;315275;3;1.75;1440;8040;1;0;0;3;7;960;480;1951;0;98125;477.128;-122.306;1500;8040
;;;;;;;;;;;;;;;;;;;;
1;20140512T000000;1.08e+006;3;2.5;3720;11610;2;0;0;3;11;3720;0;1982;0;98074;47.636;-122.049;3530;11877
1;20140512T000000;368000;3;1;1280;9898;1;0;0;3;7;1280;0;1968;0;98072;477.677;-122.163;1290;9625
1;20140512T000000;947500;3;2.75;2980;27144;1.5;1;2;5;8;2180;800;1917;0;98166;474.522;-122.378;1890;12514
1;20140512T000000;156000;3;1;970;8580;1;0;0;3;7;970;0;1959;0;98003;473.363;-122.311;1430;11907
;;;;;;;;;;;;;;;;;;;;
1;20140512T000000;420000;2;2.5;1480;1369;3;0;0;3;7;1480;0;2009;0;98052;47.676;-122.121;1390;1337
1;20140512T000000;192000;2;1;700;10540;1;0;0;3;6;700;0;1953;0;98166;47.438;-122.336;890;10540
1;20140512T000000;910000;3;2;2700;6120;1;0;0;4;8;1350;1350;1962;0;98115;476.731;-122.327;1700;4590
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
1;20140512T000000;300000;2;1.75;1360;8100;1;0;0;3;7;860;500;1975;0;98177;477.295;-122.359;1830;6766
;;;;;;;;;;;;;;;;;;;;
1;20140512T000000;110000;3;1;1250;53143;1;0;0;5;6;1250;0;1945;0;98038;474.235;-122.051;1820;217800
1;20140512T000000;746000;3;2.5;2620;8950;2;0;0;3;9;2620;0;1992;0;98006;475.523;-122.119;2850;8809
1;20140512T000000;211000;3;1.5;1350;7620;1;0;0;5;6;1350;0;1941;0;98166;474.565;-122.35;1350;7620
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
1;20140512T000000;615000;2;1.75;2040;28593;1.5;1;3;4;7;2040;0;1919;1990;98070;473.979;-122.465;2040;35124
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
1;20140512T000000;301500;2;1.5;830;1333;2;0;0;3;7;830;0;2005;0;98136;475.506;-122.381;1120;4822
;;;;;;;;;;;;;;;;;;;;
1;20140512T000000;369000;2;2.5;980;895;2;0;0;3;8;670;310;2009;0;98116;475.874;-122.386;980;899
1;20140512T000000;635000;3;2.5;1570;1433;3;0;0;3;8;1570;0;2010;0;98103;476.858;-122.336;1570;2652
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
1;20140513T000000;625000;3;3.5;1810;1846;2;0;0;4;8;1440;370;2009;0;98122;47.607;-122.305;1480;3600
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
1;20140513T000000;757000;3;3.25;3190;5283;2;0;0;3;9;3190;0;2007;0;98029;475.534;-122.002;2950;5198
1;20140513T000000;460000;3;2.25;2350;10450;1;0;0;3;8;1390;960;1977;0;98028;477.433;-122.259;2250;10450
;;;;;;;;;;;;;;;;;;;;
1;20140513T000000;530000;2;2;1680;4950;1;0;0;3;8;1680;0;2006;0;98053;477.194;-122.022;1570;4800
1;20140513T000000;449500;3;2;1770;6610;1;0;0;4;7;960;810;1954;0;98133;477.703;-122.343;2010;4361
1;20140513T000000;289000;3;1;1090;7315;1;0;0;5;6;1090;0;1981;0;98056;47.494;-122.165;1090;5800
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
1;20140513T000000;777000;3;3.25;3610;59677;2;0;0;3;10;2440;1170;2003;0;98027;475.464;-122.088;3130;65775
;;;;;;;;;;;;;;;;;;;;
1;20140513T000000;523000;3;1.5;1240;7735;1;0;0;4;7;1240;0;1957;0;98008;47.601;-122.122;1260;7500
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
1;20140513T000000;415000;3;1.75;1960;5000;1;0;0;5;6;980;980;1911;0;98108;475.576;-122.317;1790;5000
;;;;;;;;;;;;;;;;;;;;
1;20140513T000000;225000;3;1.5;1250;7500;1;0;0;3;7;1250;0;1967;0;98030;473.719;-122.215;1260;7563
1;20140513T000000;287000;3;2.25;1490;9600;1;0;0;4;7;1170;320;1987;0;98019;477.378;-121.977;1590;10104
;;;;;;;;;;;;;;;;;;;;
1;20140513T000000;239950;3;1;1900;33888;1.5;0;0;4;5;1900;0;1942;0;98001;472.738;-122.271;1430;19200
1;20140513T000000;591000;3;1.75;1680;2400;1;0;0;5;7;870;810;1922;0;98122;476.155;-122.3;1440;3600
1;20140513T000000;700000;3;2.5;2030;8398;2;0;0;4;9;2030;0;1975;0;98008;476.272;-122.095;2450;8104
;;;;;;;;;;;;;;;;;;;;
1;20140513T000000;354901;3;2.5;1490;1709;3;0;0;3;8;1490;0;2004;0;98125;477.173;-122.299;1364;1709
;;;;;;;;;;;;;;;;;;;;
1;20140513T000000;575000;3;1.75;1580;11750;1;0;0;4;7;1180;400;1951;0;98118;475.368;-122.265;2150;11750
1;20140513T000000;771000;3;2.25;1780;6120;1.5;0;0;4;9;1390;390;1927;0;98122;476.025;-122.286;1960;5568
;;;;;;;;;;;;;;;;;;;;
1;20140513T000000;155000;2;1;910;6232;1;0;0;3;6;910;0;1943;0;98118;475.328;-122.272;1070;6232
;;;;;;;;;;;;;;;;;;;;
1;20140513T000000;645000;3;2.5;1740;13750;2;0;0;4;9;1740;0;1975;0;98008;476.264;-122.092;2540;14300
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
1;20140513T000000;350000;3;2.5;2010;14298;2;0;0;3;7;2010;0;1977;0;98070;475.069;-122.472;2010;14298
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
1;20140513T000000;717000;3;1.5;1310;3880;1;0;0;3;7;1090;220;1956;0;98117;476.821;-122.392;1570;3880
;;;;;;;;;;;;;;;;;;;;
1;20140513T000000;225000;3;1;1040;6535;1;0;0;3;6;1040;0;1947;0;98168;474.906;-122.306;1100;6535
1;20140513T000000;345000;3;1.75;1090;7200;1;0;0;3;7;1090;0;1968;0;98034;477.227;-122.179;1240;7200
